season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2
2022,2022-09-11,1843,French Ligue 1,AC Ajaccio,Nice,51.99,63.47,0.3453,0.3665,0.2882,1.14,1.19,44.4,24.7,0,1,0.53,0.8,0.98,1.18,0.0,1.05
2022,2022-09-11,1854,Italy Serie A,Bologna,Fiorentina,54.14,67.75,0.2894,0.4383,0.2723,1.11,1.43,30.5,28.3,2,1,1.1,1.11,1.04,1.34,2.1,1.05
2022,2022-09-11,1843,French Ligue 1,Lorient,Nantes,54.9,59.54,0.3965,0.335,0.2685,1.38,1.24,23.8,26.0,3,2,1.22,0.65,0.96,1.16,3.06,2.1
2022,2022-09-11,1843,French Ligue 1,Angers,Montpellier,51.88,54.61,0.4271,0.3118,0.2611,1.49,1.23,43.6,30.6,2,1,3.07,1.12,0.51,0.81,2.1,1.05
2022,2022-09-11,1854,Italy Serie A,Lecce,Monza,52.14,48.69,0.4326,0.2743,0.2931,1.28,0.96,42.5,46.6,1,1,1.51,0.1,1.01,0.51,1.05,1.05
2022,2022-09-11,1983,South African ABSA Premier League,Tshakhuma Tsha Madzivhandila,Kaizer Chiefs,10.37,20.78,0.2781,0.3821,0.3398,0.91,1.12,39.6,40.2,1,1,,,,,,
2022,2022-09-11,1854,Italy Serie A,Sassuolo,Udinese,61.94,61.27,0.4274,0.3224,0.2502,1.62,1.38,20.4,30.8,1,3,0.28,2.16,0.66,2.52,1.05,2.1
2022,2022-09-11,1843,French Ligue 1,Toulouse,Reims,52.65,57.93,0.4056,0.3303,0.2642,1.43,1.26,45.1,33.7,1,0,2.05,0.56,0.97,0.95,1.05,0.0
2022,2022-09-11,1845,German Bundesliga,FC Cologne,1. FC Union Berlin,70.21,70.07,0.4529,0.2694,0.2777,1.45,1.05,52.9,52.5,0,1,0.97,1.47,1.36,1.44,0.0,1.05
2022,2022-09-11,1882,Turkish Turkcell Super Lig,Sivasspor,Istanbulspor,36.11,26.36,0.5528,0.1772,0.27,1.51,0.73,48.9,46.2,1,1,,,,,,
2022,2022-09-11,1837,Danish SAS-Ligaen,Brondby,Randers FC,40.47,43.71,0.3533,0.3475,0.2992,1.16,1.15,19.7,59.2,2,2,,,,,,
2022,2022-09-11,1832,Belgian Jupiler League,Cercle Brugge,Antwerp,36.88,54.79,0.2621,0.4706,0.2673,1.02,1.47,29.2,34.4,0,2,,,,,,
2022,2022-09-11,1856,Italy Serie B,Spal,F.B.C Unione Venezia,31.17,38.55,0.3486,0.3601,0.2913,1.42,1.45,31.1,29.5,2,0,,,,,,
2022,2022-09-11,1869,Spanish Primera Division,Elche,Athletic Bilbao,56.07,73.37,0.275,0.437,0.288,1.04,1.38,44.5,36.1,1,4,0.86,3.53,1.19,1.49,1.05,4.2
2022,2022-09-11,1871,Spanish Segunda Division,UD Ibiza,Tenerife,28.22,33.79,0.3833,0.3211,0.2956,1.28,1.15,39.5,24.7,1,0,0.77,0.34,0.95,0.78,1.05,0.0
2022,2022-09-11,1871,Spanish Segunda Division,Mirandes,FC Andorra,30.18,25.6,0.4957,0.2359,0.2685,1.62,1.03,38.9,36.4,1,1,0.83,2.15,1.31,1.7,1.05,1.05
2022,2022-09-11,1879,Swiss Raiffeisen Super League,Young Boys,FC Lugano,61.95,36.07,0.724,0.1011,0.1749,2.49,0.82,76.8,25.9,3,0,,,,,,
2022,2022-09-11,1866,Russian Premier Liga,Zenit St Petersburg,Gazovik Orenburg,74.39,31.9,0.8854,0.0283,0.0863,3.09,0.43,78.3,36.4,8,0,,,,,,
2022,2022-09-11,1879,Swiss Raiffeisen Super League,Basel,Grasshoppers Zürich,44.9,36.17,0.5191,0.2238,0.2572,1.74,1.06,41.1,36.5,5,1,,,,,,
2022,2022-09-11,1864,Portuguese Liga,Pacos Ferreira,Casa Pia,40.05,43.69,0.4148,0.2985,0.2867,1.19,0.96,45.0,24.2,2,3,1.58,1.68,0.9,1.01,2.1,3.05
2022,2022-09-11,1849,Dutch Eredivisie,AZ,FC Twente,66.5,64.09,0.4908,0.25,0.2592,1.56,1.04,35.7,31.2,1,1,1.17,0.64,0.65,2.12,1.05,1.05
2022,2022-09-11,1827,Austrian T-Mobile Bundesliga,SK Austria Klagenfurt,SK Sturm Graz,37.15,52.6,0.2367,0.5223,0.241,1.13,1.79,6.6,42.9,0,2,,,,,,
2022,2022-09-11,1843,French Ligue 1,Stade Rennes,Auxerre,71.26,49.82,0.6774,0.1224,0.2001,2.07,0.74,42.7,42.5,5,0,2.9,0.39,1.08,1.0,4.67,0.0
2022,2022-09-11,1845,German Bundesliga,SC Freiburg,Borussia Monchengladbach,70.52,69.66,0.4687,0.2822,0.2491,1.73,1.29,63.9,49.8,0,0,1.04,1.47,2.19,1.29,0.0,0.0
2022,2022-09-11,1884,Greek Super League,Olympiacos,Volos NFC,59.78,28.39,0.8288,0.0417,0.1296,2.53,0.41,75.3,11.4,1,1,,,,,,
2022,2022-09-11,1854,Italy Serie A,Lazio,Verona,69.4,60.16,0.5587,0.2082,0.233,1.87,1.05,51.3,16.7,2,0,2.01,0.39,1.84,1.52,1.58,0.0
2022,2022-09-11,1837,Danish SAS-Ligaen,Silkeborg,AGF Aarhus,44.68,36.28,0.5297,0.2107,0.2597,1.65,0.94,31.7,14.2,1,0,,,,,,
2022,2022-09-11,1869,Spanish Primera Division,Getafe,Real Sociedad,60.69,75.23,0.2749,0.4267,0.2984,0.98,1.3,39.0,44.0,2,1,1.11,1.51,0.34,1.46,2.1,1.05
2022,2022-09-11,1871,Spanish Segunda Division,SD Ponferradina,Real Zaragoza,30.85,35.9,0.3831,0.3365,0.2803,1.39,1.28,29.9,23.5,1,2,0.74,2.36,0.95,1.11,1.05,2.1
2022,2022-09-11,1832,Belgian Jupiler League,Union Saint Gilloise,Genk,51.24,62.79,0.3229,0.4289,0.2482,1.35,1.59,24.0,38.0,1,2,,,,,,
2022,2022-09-11,1866,Russian Premier Liga,Rostov,Spartak Moscow,45.46,58.26,0.2896,0.4744,0.236,1.34,1.78,21.8,61.8,4,2,,,,,,
2022,2022-09-11,1864,Portuguese Liga,Maritimo,Gil Vicente,42.12,51.17,0.3678,0.3715,0.2606,1.28,1.28,42.3,19.7,1,2,1.5,3.53,0.97,2.13,1.05,2.1
2022,2022-09-11,1882,Turkish Turkcell Super Lig,Kasimpasa,Galatasaray,41.08,51.23,0.3362,0.4011,0.2626,1.32,1.46,21.7,25.8,2,3,,,,,,
2022,2022-09-11,1882,Turkish Turkcell Super Lig,Kayserispor,Antalyaspor,37.22,42.78,0.4078,0.331,0.2612,1.49,1.32,31.0,20.2,1,0,,,,,,
2022,2022-09-11,1882,Turkish Turkcell Super Lig,Gazisehir Gaziantep,Umraniyespor,41.43,28.81,0.5614,0.1847,0.2539,1.65,0.83,21.3,39.2,1,1,,,,,,
2022,2022-09-11,1864,Portuguese Liga,FC Arouca,Boavista,41.14,44.63,0.4048,0.3155,0.2797,1.22,1.04,30.6,21.3,1,2,0.72,1.33,0.58,1.22,1.05,1.68
2022,2022-09-11,1849,Dutch Eredivisie,Feyenoord,Sparta,71.87,44.99,0.7579,0.0803,0.1618,2.36,0.63,50.0,20.3,3,0,1.25,0.9,2.53,0.9,3.09,0.0
2022,2022-09-11,1884,Greek Super League,Asteras Tripolis,Aris Salonika,27.04,37.67,0.3377,0.3643,0.2979,1.1,1.16,10.9,16.9,0,2,,,,,,
2022,2022-09-11,1884,Greek Super League,Panathinaikos,AEK Athens,45.06,43.91,0.5157,0.2123,0.272,1.5,0.86,62.1,45.1,2,1,,,,,,
2022,2022-09-11,1843,French Ligue 1,AS Monaco,Lyon,69.72,73.46,0.3982,0.3634,0.2385,1.66,1.58,49.3,64.0,2,1,1.6,2.52,0.96,2.8,2.1,1.05
2022,2022-09-11,1854,Italy Serie A,Juventus,Salernitana,69.95,49.05,0.6402,0.1379,0.2219,1.89,0.74,43.9,34.2,2,2,2.3,1.78,1.88,0.75,2.1,2.1
2022,2022-09-11,1832,Belgian Jupiler League,KAA Gent,SV Zulte Waregem,54.38,29.45,0.6759,0.1224,0.2017,2.03,0.73,14.4,39.6,2,0,,,,,,
2022,2022-09-11,1869,Spanish Primera Division,Real Betis,Villarreal,71.82,79.29,0.3354,0.3958,0.2688,1.33,1.47,49.5,65.6,1,0,1.57,2.96,1.18,2.21,1.05,0.0
2022,2022-09-11,1871,Spanish Segunda Division,SD Huesca,Málaga,36.42,28.23,0.5223,0.2147,0.263,1.67,0.98,21.9,37.1,1,0,1.05,0.56,1.04,1.52,1.05,0.0
2022,2022-09-11,1864,Portuguese Liga,Rio Ave,Braga,45.14,67.6,0.2049,0.5713,0.2238,0.99,1.82,21.8,51.3,2,3,1.41,3.3,1.49,1.82,2.1,3.15
2022,2022-09-11,1952,Mexican Primera Division Torneo Apertura,Cruz Azul,Mazatlán FC,44.6,36.56,0.504,0.2364,0.2595,1.57,0.99,44.6,48.4,2,0,3.14,0.16,1.16,0.52,1.89,0.0
2022,2022-09-11,1952,Mexican Primera Division Torneo Apertura,Atlas,Atlético San Luis,44.93,36.1,0.4705,0.2634,0.2661,1.49,1.05,7.4,54.9,1,3,0.65,0.89,0.86,0.4,1.05,2.72
2022,2022-09-11,1952,Mexican Primera Division Torneo Apertura,Pachuca,Tijuana,58.54,40.96,0.5672,0.1827,0.2501,1.65,0.82,14.4,50.6,6,1,2.16,2.02,1.18,1.02,5.93,1.05
2022,2022-09-12,1882,Turkish Turkcell Super Lig,Besiktas,Istanbul Basaksehir,53.69,55.13,0.4136,0.3195,0.2669,1.45,1.24,43.9,49.6,0,1,,,,,,
2022,2022-09-12,1884,Greek Super League,PAOK Salonika,Lamia,45.76,18.07,0.7748,0.0407,0.1846,1.92,0.25,60.7,26.7,1,0,,,,,,
2022,2022-09-12,1837,Danish SAS-Ligaen,Viborg,AC Horsens,39.11,30.56,0.5101,0.2181,0.2718,1.54,0.91,14.1,20.3,2,1,,,,,,
2022,2022-09-12,1882,Turkish Turkcell Super Lig,Adana Demirspor,Trabzonspor,45.07,56.6,0.3114,0.4309,0.2577,1.29,1.56,12.1,42.6,3,2,,,,,,
2022,2022-09-12,1854,Italy Serie A,Empoli,AS Roma,50.08,71.89,0.206,0.5421,0.2519,0.93,1.67,39.4,54.3,1,2,1.41,3.87,1.83,1.42,1.05,2.1
2022,2022-09-12,1844,French Ligue 2,Metz,Guingamp,45.89,37.19,0.5207,0.2343,0.245,1.79,1.12,51.4,36.7,3,6,,,,,,
2022,2022-09-12,1869,Spanish Primera Division,Almeria,Osasuna,59.91,67.82,0.3697,0.3408,0.2894,1.27,1.21,36.1,26.6,0,1,0.21,2.21,0.92,1.35,0.0,1.05
2022,2022-09-12,1871,Spanish Segunda Division,Eibar,Granada,39.63,45.7,0.3669,0.3483,0.2849,1.32,1.28,39.3,56.0,4,0,1.49,0.68,1.16,0.72,3.8,0.0
2022,2022-09-12,1864,Portuguese Liga,Vizela,Estoril Praia,46.68,46.34,0.4466,0.2876,0.2658,1.37,1.04,25.0,19.2,0,1,3.3,0.3,1.83,0.67,0.0,1.05
2022,2022-09-13,1818,UEFA Champions League,Viktoria Plzen,Internazionale,54.61,80.1,0.1797,0.6122,0.2082,0.98,2.0,20.2,39.3,0,2,0.32,2.49,0.99,1.81,0.0,1.89
2022,2022-09-13,1818,UEFA Champions League,Sporting CP,Tottenham Hotspur,77.69,82.15,0.3883,0.3439,0.2677,1.28,1.19,58.4,45.6,2,0,1.41,1.19,0.9,1.35,1.58,0.0
2022,2022-09-13,2413,English League One,Milton Keynes Dons,Bolton,27.38,28.33,0.4152,0.3011,0.2837,1.32,1.08,,,0,2,,,,,,
2022,2022-09-13,2414,English League Two,Rochdale,Leyton Orient,8.15,16.57,0.2834,0.4477,0.2689,1.12,1.48,,,0,1,,,,,,
2022,2022-09-13,2413,English League One,Wycombe Wanderers,Accrington Stanley,27.33,15.96,0.5861,0.1875,0.2264,1.92,0.99,,,1,0,,,,,,
2022,2022-09-13,2414,English League Two,Swindon Town,Sutton United,14.96,10.64,0.4795,0.2481,0.2725,1.48,0.99,,,3,2,,,,,,
2022,2022-09-13,2414,English League Two,Grimsby Town,Gillingham,8.2,8.65,0.4035,0.2968,0.2998,1.21,0.99,,,1,1,,,,,,
2022,2022-09-13,2413,English League One,Shrewsbury Town,Exeter City,20.3,18.12,0.4564,0.2449,0.2987,1.27,0.85,,,3,2,,,,,,
2022,2022-09-13,2413,English League One,Barnsley,Port Vale,32.72,14.76,0.6448,0.1406,0.2146,1.98,0.79,,,1,1,,,,,,
2022,2022-09-13,2412,English League Championship,Blackburn,Watford,40.05,54.92,0.2889,0.4402,0.2709,1.07,1.38,,,2,0,1.58,0.68,0.88,1.04,1.8,0.0
2022,2022-09-13,2413,English League One,Ipswich Town,Bristol Rovers,38.36,16.39,0.6967,0.1017,0.2016,2.0,0.61,,,2,0,,,,,,
2022,2022-09-13,2413,English League One,Morecambe,Sheffield Wednesday,11.48,39.0,0.1415,0.6608,0.1977,0.9,2.19,,,0,3,,,,,,
2022,2022-09-13,2414,English League Two,Barrow,Doncaster Rovers,8.71,16.44,0.3101,0.4229,0.267,1.22,1.47,,,2,0,,,,,,
2022,2022-09-13,2414,English League Two,Hartlepool,Crewe Alexandra,5.38,10.52,0.2859,0.4435,0.2706,1.12,1.46,,,1,1,,,,,,
2022,2022-09-13,2413,English League One,Lincoln City,Derby County,18.69,37.44,0.2292,0.523,0.2478,1.05,1.71,,,2,0,,,,,,
2022,2022-09-13,2412,English League Championship,Swansea City,Sheffield United,40.72,58.19,0.2675,0.4851,0.2474,1.15,1.63,,,0,1,1.64,1.92,1.54,0.94,0.0,1.05
2022,2022-09-13,2413,English League One,Burton Albion,Portsmouth,13.18,33.15,0.1932,0.5908,0.216,1.1,2.06,,,0,2,,,,,,
2022,2022-09-13,2413,English League One,Cheltenham Town,Cambridge United,16.83,17.31,0.4182,0.3266,0.2552,1.55,1.34,,,2,1,,,,,,
2022,2022-09-13,2413,English League One,Plymouth Argyle,Oxford United,26.44,25.78,0.4408,0.2996,0.2596,1.54,1.23,,,1,0,,,,,,
2022,2022-09-13,2414,English League Two,Mansfield Town,Carlisle United,18.31,6.7,0.6055,0.1622,0.2322,1.84,0.83,,,0,0,,,,,,
2022,2022-09-13,2414,English League Two,Walsall,Colchester United,6.91,13.66,0.3223,0.4004,0.2773,1.18,1.35,,,1,1,,,,,,
2022,2022-09-13,2413,English League One,Charlton Athletic,Forest Green Rovers,23.98,13.63,0.5707,0.1876,0.2417,1.76,0.9,,,1,1,,,,,,
2022,2022-09-13,2412,English League Championship,Huddersfield Town,Wigan,38.2,37.04,0.4375,0.2706,0.2919,1.24,0.91,,,1,2,1.76,1.71,1.19,0.99,1.05,2.1
2022,2022-09-13,2413,English League One,Peterborough United,Fleetwood Town,29.02,18.16,0.5609,0.2046,0.2346,1.85,1.02,,,0,1,,,,,,
2022,2022-09-13,2412,English League Championship,Middlesbrough,Cardiff City,49.67,40.11,0.5216,0.2032,0.2752,1.41,0.77,,,2,3,0.99,0.75,1.95,0.39,2.1,3.15
2022,2022-09-13,2414,English League Two,Tranmere Rovers,Bradford City,11.62,10.92,0.4321,0.2725,0.2953,1.27,0.95,,,1,2,,,,,,
2022,2022-09-13,2414,English League Two,Crawley Town,Stockport County,7.68,9.11,0.3949,0.3346,0.2705,1.39,1.26,,,3,2,,,,,,
2022,2022-09-13,2412,English League Championship,Hull City,Stoke City,37.49,43.33,0.3723,0.356,0.2717,1.27,1.23,,,0,3,1.08,1.56,1.49,1.73,0.0,3.15
2022,2022-09-13,2414,English League Two,Harrogate Town,Salford City,6.73,23.12,0.189,0.5864,0.2246,1.02,1.96,,,0,1,,,,,,
2022,2022-09-13,2414,English League Two,AFC Wimbledon,Northampton Town,10.28,15.72,0.3443,0.3869,0.2689,1.3,1.39,,,0,2,,,,,,
2022,2022-09-13,2414,English League Two,Stevenage,Newport County,10.53,10.72,0.4277,0.3043,0.2679,1.46,1.19,,,1,0,,,,,,
2022,2022-09-13,1818,UEFA Champions League,Marseille,Eintracht Frankfurt,71.94,68.2,0.4818,0.2546,0.2636,1.43,0.96,54.7,48.3,0,1,0.92,1.45,0.86,0.45,0.0,1.05
2022,2022-09-13,1818,UEFA Champions League,Bayer Leverkusen,Atletico Madrid,74.52,79.86,0.3997,0.3424,0.2579,1.38,1.25,69.3,61.5,2,0,2.62,1.03,1.86,2.02,1.67,0.0
2022,2022-09-13,1818,UEFA Champions League,Liverpool,Ajax,88.51,86.88,0.494,0.2906,0.2154,1.96,1.47,92.2,67.7,2,1,2.07,0.23,2.9,0.72,2.1,1.05
2022,2022-09-13,1818,UEFA Champions League,Bayern Munich,Barcelona,92.95,87.84,0.5581,0.2325,0.2093,2.05,1.26,28.0,46.8,2,0,1.75,2.43,2.79,2.26,2.1,0.0
2022,2022-09-13,1818,UEFA Champions League,FC Porto,Club Brugge,79.79,70.03,0.5808,0.1866,0.2326,1.73,0.86,92.5,91.7,0,4,1.67,3.19,1.73,1.83,0.0,3.71
2022,2022-09-13,2412,English League Championship,Preston North End,Burnley,43.83,53.39,0.3418,0.3838,0.2744,1.18,1.27,,,1,1,0.97,0.85,0.81,1.18,1.05,1.05
2022,2022-09-13,1952,Mexican Primera Division Torneo Apertura,Guadalajara,Tigres UANL,51.67,58.88,0.3407,0.3684,0.2909,1.12,1.17,6.8,13.4,1,4,1.56,3.22,2.35,1.2,1.05,3.76
2022,2022-09-14,1818,UEFA Champions League,AC Milan,Dinamo Zagreb,78.71,63.9,0.642,0.1273,0.2307,1.68,0.59,89.6,91.4,3,1,2.19,0.68,1.28,0.6,2.99,1.05
2022,2022-09-14,1818,UEFA Champions League,Shakhtar Donetsk,Celtic,61.53,75.69,0.2991,0.4552,0.2457,1.22,1.56,98.8,89.3,1,1,0.33,1.32,0.31,2.07,1.05,1.05
2022,2022-09-14,2412,English League Championship,Millwall,Queens Park Rangers,43.84,41.76,0.4531,0.2836,0.2633,1.46,1.1,16.3,19.3,0,2,0.82,1.06,1.42,1.0,0.0,2.07
2022,2022-09-14,2412,English League Championship,Rotherham United,Blackpool,34.58,39.48,0.3875,0.3398,0.2727,1.29,1.19,32.4,24.7,3,0,2.05,0.34,0.86,0.48,2.48,0.0
2022,2022-09-14,2412,English League Championship,Luton Town,Coventry City,43.83,41.68,0.4455,0.283,0.2716,1.39,1.05,20.1,30.0,2,2,1.79,1.53,1.64,1.07,2.1,2.1
2022,2022-09-14,2412,English League Championship,Norwich City,Bristol City,60.11,42.38,0.658,0.1496,0.1924,2.21,0.95,52.0,19.9,3,2,1.8,1.03,0.82,0.91,3.15,2.1
2022,2022-09-14,1818,UEFA Champions League,Chelsea,FC Salzburg,81.03,81.42,0.4596,0.2824,0.258,1.46,1.08,88.8,88.7,1,1,1.63,0.28,1.6,0.49,1.05,1.05
2022,2022-09-14,2412,English League Championship,Reading,Sunderland,36.34,38.8,0.4098,0.3247,0.2655,1.38,1.2,23.8,22.2,0,3,0.23,1.06,0.55,1.1,0.0,3.15
2022,2022-09-14,1818,UEFA Champions League,Manchester City,Borussia Dortmund,92.91,79.5,0.6779,0.14,0.1821,2.26,0.92,23.2,36.5,2,1,1.13,1.25,1.58,0.66,2.1,1.05
2022,2022-09-14,1818,UEFA Champions League,FC Copenhagen,Sevilla FC,53.93,67.65,0.287,0.4585,0.2545,1.12,1.49,27.5,36.7,0,0,0.48,0.73,0.85,1.28,0.0,0.0
2022,2022-09-14,1818,UEFA Champions League,Rangers,Napoli,68.27,79.73,0.274,0.4776,0.2484,1.12,1.56,29.0,71.4,0,3,1.0,3.29,1.2,1.66,0.0,1.79
2022,2022-09-14,1818,UEFA Champions League,Juventus,Benfica,68.94,76.93,0.3637,0.3661,0.2703,1.22,1.22,100.0,100.0,1,2,0.95,2.51,1.47,2.19,1.05,2.1
2022,2022-09-14,2412,English League Championship,West Bromwich Albion,Birmingham,56.11,35.15,0.655,0.132,0.213,1.9,0.71,40.3,36.8,2,3,1.77,1.35,1.22,0.88,2.1,3.13
2022,2022-09-14,1818,UEFA Champions League,Maccabi Haifa,Paris Saint-Germain,45.7,90.72,0.0437,0.8364,0.1198,0.44,2.58,13.1,19.4,1,3,1.38,2.82,0.56,1.93,1.05,2.7
2022,2022-09-14,1818,UEFA Champions League,Real Madrid,RB Leipzig,87.01,78.03,0.5627,0.2251,0.2122,2.0,1.19,32.0,70.9,2,0,1.54,0.92,1.25,1.16,1.58,0.0
2022,2022-09-14,1952,Mexican Primera Division Torneo Apertura,Club América,Santos Laguna,64.1,50.89,0.5776,0.2005,0.2218,1.97,1.07,13.9,11.5,3,3,2.7,0.8,3.39,0.39,3.15,3.15
2022,2022-09-14,1952,Mexican Primera Division Torneo Apertura,FC Juárez,Pachuca,37.92,59.3,0.2404,0.4653,0.2943,0.84,1.29,40.2,14.9,2,1,1.6,1.34,0.81,1.29,2.1,1.05
2022,2022-09-15,10281,UEFA Europa Conference League,AZ,FC Vaduz,65.53,27.26,0.821,0.0412,0.1378,2.46,0.39,32.4,39.2,4,1,2.92,0.95,2.41,0.36,2.73,1.05
2022,2022-09-15,10281,UEFA Europa Conference League,KAA Gent,Shamrock Rovers,55.09,20.25,0.8348,0.0237,0.1415,2.23,0.2,69.2,40.5,3,0,0.72,0.48,1.83,0.41,3.15,0.0
2022,2022-09-15,10281,UEFA Europa Conference League,Apollon Limassol,SC Dnipro-1,46.38,55.26,0.3836,0.3236,0.2927,1.27,1.14,100.0,100.0,1,3,1.27,2.75,1.0,1.41,1.05,3.15
2022,2022-09-15,1820,UEFA Europa League,FK Qarabag,Nantes,43.37,59.11,0.2698,0.4671,0.2632,1.14,1.59,48.2,74.7,3,0,2.66,0.63,1.83,1.26,3.11,0.0
2022,2022-09-15,1820,UEFA Europa League,Olympiacos,SC Freiburg,58.19,70.38,0.3488,0.3835,0.2677,1.35,1.43,81.6,58.1,0,3,0.33,2.06,0.62,1.58,0.0,3.15
2022,2022-09-15,10281,UEFA Europa Conference League,Zalgiris Vilnius,Basel,33.21,47.64,0.3432,0.4038,0.253,1.48,1.63,77.0,54.8,0,1,0.35,1.7,0.99,1.01,0.0,1.05
2022,2022-09-15,1820,UEFA Europa League,FC Midtjylland,Lazio,51.46,69.85,0.2782,0.4879,0.2339,1.41,1.93,47.5,52.7,5,1,3.62,1.07,0.78,2.21,5.22,1.05
2022,2022-09-15,10281,UEFA Europa Conference League,Slavia Prague,Ballkani,64.77,33.87,0.7559,0.0735,0.1706,2.3,0.56,47.2,71.4,3,2,1.75,0.79,2.81,0.36,3.15,2.1
2022,2022-09-15,10281,UEFA Europa Conference League,CFR 1907 Cluj,Sivasspor,41.59,35.43,0.5081,0.2228,0.2691,1.58,0.95,100.0,100.0,0,1,2.23,1.76,3.04,0.87,0.0,1.05
2022,2022-09-15,1820,UEFA Europa League,Trabzonspor,Red Star Belgrade,55.61,57.45,0.4191,0.3142,0.2667,1.5,1.26,69.4,76.7,2,1,1.41,0.33,1.44,0.98,1.89,1.05
2022,2022-09-15,1820,UEFA Europa League,Feyenoord,SK Sturm Graz,71.85,53.75,0.6386,0.1594,0.202,2.25,1.04,97.6,97.6,6,0,1.39,0.41,1.91,0.56,6.1,0.0
2022,2022-09-15,10281,UEFA Europa Conference League,Pyunik Yerevan,Slovan Bratislava,21.42,37.98,0.2249,0.5017,0.2734,0.94,1.54,54.0,80.7,2,0,0.44,0.9,0.37,1.49,2.1,0.0
2022,2022-09-15,10281,UEFA Europa Conference League,Djurgardens IF,Molde,41.01,55.22,0.3588,0.3881,0.2532,1.52,1.59,92.2,84.3,3,2,3.38,1.08,1.96,0.56,2.73,2.1
2022,2022-09-15,1820,UEFA Europa League,Real Sociedad,Omonia Nicosia,74.97,37.24,0.8475,0.022,0.1306,2.32,0.2,37.7,15.8,2,1,1.38,0.62,1.11,0.19,2.1,1.05
2022,2022-09-15,1820,UEFA Europa League,AS Monaco,Ferencvaros,69.11,55.3,0.5697,0.1991,0.2312,1.94,1.06,56.9,76.3,0,1,1.22,0.71,2.2,1.05,0.0,1.05
2022,2022-09-15,1820,UEFA Europa League,FC Sheriff Tiraspol,Manchester United,54.04,75.33,0.2453,0.5047,0.25,1.14,1.74,100.0,100.0,0,2,0.34,1.46,0.22,1.78,0.0,2.1
2022,2022-09-15,1820,UEFA Europa League,Union Saint Gilloise,Malmo FF,50.64,36.8,0.633,0.138,0.229,1.87,0.73,68.8,24.5,3,2,1.19,0.45,1.74,0.28,3.15,2.1
2022,2022-09-15,10281,UEFA Europa Conference League,Istanbul Basaksehir,Fiorentina,55.96,67.09,0.321,0.3848,0.2942,1.12,1.26,36.0,44.9,3,0,0.43,0.21,0.29,1.07,2.53,0.0
2022,2022-09-15,10281,UEFA Europa Conference League,FC Cologne,Slovácko,69.2,59.8,0.5368,0.2323,0.2309,2.0,1.25,77.3,85.1,4,2,3.47,1.71,1.5,1.5,4.1,2.1
2022,2022-09-15,10281,UEFA Europa Conference League,Lech Poznan,FK Austria Vienna,48.92,45.24,0.5046,0.2359,0.2595,1.66,1.06,86.4,84.0,4,1,1.51,1.35,1.38,0.69,3.56,1.05
2022,2022-09-15,1820,UEFA Europa League,Real Betis,Ludogorets,71.5,40.36,0.7537,0.0665,0.1797,2.12,0.46,63.1,93.3,3,2,1.29,0.72,1.28,0.93,3.15,2.1
2022,2022-09-15,10281,UEFA Europa Conference League,FK Partizan Belgrade,Nice,51.33,64.26,0.2984,0.4101,0.2915,1.08,1.32,79.8,85.4,1,1,1.26,0.61,1.81,1.04,1.05,1.05
2022,2022-09-15,1820,UEFA Europa League,AS Roma,HJK Helsinki,71.79,27.95,0.8626,0.0196,0.1178,2.44,0.2,81.7,36.4,3,0,3.63,0.54,4.35,0.27,2.52,0.0
2022,2022-09-15,10281,UEFA Europa Conference League,Steaua Bucuresti,Anderlecht,58.42,56.36,0.485,0.2453,0.2697,1.56,1.03,99.5,99.5,0,0,0.85,0.41,1.0,0.92,0.0,0.0
2022,2022-09-15,1820,UEFA Europa League,Braga,1. FC Union Berlin,67.53,71.17,0.3845,0.3346,0.281,1.33,1.22,65.2,86.1,1,0,1.4,0.57,1.21,1.27,1.05,0.0
2022,2022-09-15,1820,UEFA Europa League,Stade Rennes,Fenerbahce,72.27,65.58,0.515,0.2428,0.2422,1.83,1.19,36.3,48.7,2,2,1.35,1.16,1.84,1.09,2.1,1.89
2022,2022-09-15,10281,UEFA Europa Conference League,Hapoel Be'er,Villarreal,47.7,79.54,0.1872,0.5729,0.2399,0.95,1.85,62.4,12.5,1,2,0.93,2.7,0.94,1.3,1.05,2.1
2022,2022-09-15,10281,UEFA Europa Conference League,Rigas Futbola Skola,Hearts,34.77,39.53,0.4164,0.3327,0.2509,1.67,1.47,44.0,37.8,0,2,0.67,2.6,1.79,1.38,0.0,1.58
2022,2022-09-15,1820,UEFA Europa League,Dynamo Kiev,AEK Larnaca,55.05,42.94,0.558,0.1578,0.2841,1.44,0.62,50.0,38.7,0,1,0.53,0.44,1.49,0.52,0.0,1.05
2022,2022-09-15,1820,UEFA Europa League,Bodo/Glimt,FC Zurich,55.11,39.34,0.6466,0.1682,0.1852,2.57,1.27,48.4,25.3,2,1,2.02,1.47,1.68,1.21,2.1,1.05
2022,2022-09-15,10281,UEFA Europa Conference League,Silkeborg,West Ham United,44.91,71.33,0.2032,0.5401,0.2567,0.93,1.69,44.6,41.4,2,3,1.3,1.59,1.16,1.09,2.1,3.15
2022,2022-09-15,1952,Mexican Primera Division Torneo Apertura,Cruz Azul,León,46.16,46.58,0.4606,0.2959,0.2436,1.7,1.32,53.8,14.0,2,1,1.4,0.62,2.13,0.33,2.1,1.05
